SongNumber,SongID,AlbumID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,Energy,KeySignature,KeySignatureConfidence,SongHotttnesss,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
5107,b'SOVCFPI12AAF3B2045',382330,,b'Wyomissing PA',,b'Taylor Swift',0.0,245.78567,0.0,4,0.365,nan,167.97,4,0.623,b"Should've Said No",2006
5108,b'SOFAECD12AC9097B7B',739356,37.27188,b'California',-119.27023,b'Nancy Walker',0.0,185.44281,0.0,10,0.109,nan,47.682,4,1.0,b'Boy! What Love Has to Me!',0
5109,b'SOMYIFM12AAF3B5E69',402946,,b'M\xef\xbf\xbdengladbach Germany',,b'Eko Fresh',0.0,238.13179,0.0,1,0.0,0.4072330149011048,86.928,4,1.0,b'Hart(z) IV',0
5110,b'SOSKQWN12A58A7D155',15415,,b'',,b'Rainbow',0.0,454.1122,0.0,5,0.381,nan,135.206,4,0.728,b'Rainbow Eyes',1978
5111,b'SOIAOMF12A8C134A44',288454,,b'',,b'Wilks',0.0,264.48934,0.0,2,0.027,nan,90.007,4,0.437,b'Still feel pain',0
5112,b'SOPWDVC12AB0185A86',346899,,b'',,b'Jane Winther',0.0,345.0771,0.0,0,0.02,nan,19.657,1,0.0,b'Om',0
5113,b'SOKUYDL12A8C13623E',289953,,b'Port Arthur TX',,b'Janis Joplin',0.0,183.14404,0.0,7,0.938,nan,137.368,1,0.0,b'Down On Me',1972
5114,b'SOLGWJT12A8C14181B',313492,57.15382,b'Aberdeen Scotland',-2.10679,b'Shamen',0.0,292.28363,0.0,1,0.063,0.6888954610344974,125.749,4,0.534,b'Phorever People',1992
5115,b'SOUJALE12A8C130DF5',140390,,b'New Jersey',,b'Misfits',0.0,201.82159,0.0,5,0.559,0.6270558107474156,135.801,7,0.818,b'Helena 2 (Album Version)',0
5116,b'SODIWEO12AB018479E',635227,43.00029,b'Wyoming',-107.55405,b'Paul Taylor',0.0,453.58975,0.0,11,0.0,0.0,144.005,4,0.0,b'Apogee (ft. TechTonic)',0
5117,b'SOFLBQJ12A8C1334BF',146240,40.71455,b'New York NY',-74.00712,b'Shelly Manne',0.0,255.39873,0.0,7,0.748,nan,121.871,3,0.677,b'Get Me To The Church On Time',1996
5118,b'SOFZBXX12AB0181731',511811,,b'',,b'Los Aut\xc3\xa9nticos Decadentes',0.0,205.37424,0.0,0,0.372,0.48456252996792964,133.821,4,0.334,b'Que Vas A Hacer Conmigo',2004
5119,b'SOAFHVT12A8C141A9F',174657,36.068,b'Walnut Ridge AR',-90.9564,b'Washboard Sam',0.0,184.78975,0.0,0,0.464,0.24906579485370342,95.666,4,0.979,b'Washboard Swing',0
5120,b'SOUOWOU12AC3DF4CB6',777245,42.31256,b'Boston MA',-71.08868,b'Modern Lovers',0.0,260.62322,0.0,7,0.026,0.8000789858441315,142.857,4,0.419,b'She cracked',1976
5121,b'SOCLDAW12A8C144BEC',374550,-22.97673,b'Rio de Janeiro Brazil',-43.19508,b'Luiz Bonfa',0.0,141.40036,0.0,2,0.345,0.3231121208952123,194.099,4,0.548,b'Santeleco',2005
5122,b'SORZHJO12A8C1338F3',282390,40.71455,b'New York NY',-74.00712,b'Amil',0.0,248.5024,0.0,0,0.707,0.0,165.967,4,0.983,b'Anyday',2000
5123,b'SOIXEBH12A6D4FD17E',128106,33.6671,b'Orange County CA',-117.76505,b'Atreyu',0.0,267.17995,0.0,0,0.402,nan,151.64,4,0.611,b'The Remembrance Ballad (Album Version)',2004
5124,b'SOOCYRU12A8C132403',144074,52.51607,b'Berlin Germany',13.37698,b'2raumwohnung',0.0,335.17669,0.0,11,0.029,0.6675061388345216,111.016,4,0.748,b'Lachen und weinen',2001
5125,b'SOLPNHG12A8AE47934',138239,,b'Chicago IL',,b'Twista',0.0,368.03873,0.0,1,0.847,0.46054128135865785,120.389,4,0.62,b'It Feels So Good (Album Version)',1997
5126,b'SOEKYVZ12AB018741A',709418,30.33138,b'Jacksonville FL',-81.6558,b'Evergreen Terrace',0.0,143.882,0.0,7,0.08,0.7092378856009028,166.03,4,0.0,b"Please Hammer Don't Hurt 'Em",2002
5127,b'SOVEHDZ12AB017E78F',391315,,b'',,b'Brainchoke',0.0,91.01016,0.0,6,0.675,nan,127.171,4,1.0,b'1st World Hypocrisy',0
5128,b'SOFPTCN12A8C13BD3C',157094,,b'',,b'Le\xc3\xb3n Gieco',0.0,266.762,0.0,2,0.972,0.26695518627553855,120.023,3,0.776,b'Ruta Del Coya',2002
5129,b'SOYWSDZ12AB01812FE',639881,38.2589,b'Missouri',-92.43659,b'Pumpkin Buzzard',0.0,122.40934,0.0,6,0.361,nan,119.984,3,1.0,b'Death Adventure',0
5130,b'SOTXYXO12AB018B008',726498,,b'London England',,b'Placebo',0.0,221.6224,0.0,7,0.422,nan,118.956,4,0.047,b'The Never-Ending Why',2009
5131,b'SOUHLWG12AB0184414',368010,,b'',,b'Cookie Crew',0.0,282.33098,0.0,8,0.622,0.0,85.962,5,1.0,b'Got To Keep On (12" Version)',1989
5132,b'SOOQIWV12AB018B96D',804467,,b'',,b'Louisa Mark',0.0,156.52526,0.0,5,0.475,0.46627088999174937,128.304,1,0.0,b'Keep It Like It Is',2003
5133,b'SOAFJWE12AB01837B3',452608,,b'',,b'Tania Maria',0.0,325.66812,0.0,11,0.496,nan,176.18,4,0.0,b'Come With Me',1983
5134,b'SOELLGL12A8C13691C',195499,23.1168,b'Havana Cuba',-82.38859,b'Gonzalo Rubalcaba',0.0,424.51546,0.0,9,0.332,0.4454545254934259,187.406,4,0.141,b'Infantil (Dedicated to John McLaughlin)',2008
5135,b'SOESQNH12A58A79AC3',800,,b'',,b'Sex Pistols',0.0,194.58567,0.0,2,0.065,0.7981136570635993,144.573,4,0.0,b'Pretty Vacant',1977
5136,b'SOFUCJI12A8C142A03',239836,,b'',,b'Michael Salgado',0.0,221.64853,0.0,7,0.415,nan,206.637,4,0.0,b'Surfriendo El Castigo',0
5137,b'SOXXSLE12AB0184F1B',626950,,b'',,b'Moving Ninja',0.0,287.00689,0.0,6,0.313,0.26695518627553855,90.167,3,1.0,b'Lost Tribe',2005
5138,b'SOHBSTB12A6D4FAE27',239740,38.8991,b'Washington',-77.029,b'Alice Stuart',0.0,305.73669,0.0,0,1.0,0.0,83.456,3,0.376,b'Woman Blue',0
5139,b'SOFEXUF12AB01877C6',353193,,b'',,b'Mathey',0.0,262.19057,0.0,2,0.011,nan,108.024,4,0.877,b'Ballo',0
5140,b'SOROADL12A58A7C995',555131,43.64856,b'Toronto Ontario Canada',-79.38533,b'Pursuit Of Happiness',0.0,190.04036,0.0,4,0.219,0.3347065490692206,127.987,4,0.098,b'No Safe Place',0
5141,b'SOUWDRW12A6BD4F950',71805,,b'',,b'Elli Kokkinou',0.0,284.65587,0.0,6,0.057,0.0,93.022,4,1.0,b'Sex (French Version)',0
5142,b'SOAEWDR12A8C13D286',113179,,b'DURHAM North Carolina',,b'Shirley Caesar',0.0,232.09751,0.0,2,0.387,nan,127.686,4,0.0,b"It's In The Book (Album Version)",0
5143,b'SOZONJS12A58A7920D',658011,,b'',,b'Johnny Pearson',0.0,144.48281,0.0,0,1.0,0.0,125.41,4,0.47,b'Boss-Eyed Whelk',0
5144,b'SODVRDV12A8C14005C',267732,35.83073,b'Tennessee',-85.97874,b'David Arkenstone',0.0,241.99791,0.0,0,0.653,0.0,81.952,4,0.457,b'Over The Rainbow',0
5145,b'SOKKIXX12AB01864E7',665930,,b'',,b'Mark Lowry',0.0,553.27302,0.0,8,0.0,0.0,122.166,3,0.864,b'All Mama Ever Wanted  (Album)',0
5146,b'SONIMPI12AB0186C14',769217,41.88415,b'Chicago IL',-87.63241,b'Ben Sidran',0.0,278.7522,0.0,7,0.918,0.0,160.976,4,0.0,b'See You On The Other Side',0
5147,b'SOCXKCF12AF729F898',46449,,b'',,b'Long Beach Dub Allstars',0.0,282.61832,0.0,7,0.757,nan,69.737,4,0.0,b"Kablammin' It",2001
5148,b'SOSXOTX12A8C13790F',290582,40.71455,b'New York NY',-74.00712,b'Agnostic Front',0.0,98.2722,0.0,11,0.086,0.579038701159863,130.869,4,0.415,b'United Blood (Album Version)',0
5149,b'SOBXDBA12AB0187E5C',702585,,b'New York NY',,b'New York Dolls',0.0,186.09587,0.0,10,0.203,0.0,122.03,4,0.073,b"Don't Mess With Cupid (1972 demo)",0
5150,b'SOTZGHE12A58A75DC4',238004,,b'New Orleans LA',,b'Soilent Green',0.0,180.32281,0.0,2,0.478,0.4477840511958349,100.917,1,0.0,b'Daydreaming the Color of Blood',2001
5151,b'SOJFDCP12AB0181DDD',555129,43.64856,b'Toronto Ontario Canada',-79.38533,b'Pursuit Of Happiness',0.0,245.10649,0.0,2,0.238,0.4454545254934259,131.04,4,0.0,b'Killed By Love',1988
5152,b'SOBDPQZ12AB0188E92',673306,,b'B\xc3\xa9zu comme Superdupont ne connait qu&#039;un pays : la France !',,b'B\xc3\xa9zu',0.0,186.64444,0.0,11,0.792,nan,122.968,4,0.814,b'Le rire du sergent',0
5153,b'SOGAKLF12A67AD9390',584842,,b'',,b'Pierre Perret',0.0,90.46159,0.0,5,0.085,0.0,135.487,4,0.011,b'Le poulet',1994
5154,b'SOWQAJL12A8C1418C9',84,18.04552,b'St. Catherine Jamaica',-77.02659,b'Jimmy Cliff',0.0,301.71383,0.0,0,0.829,0.26586104921065007,122.773,1,0.0,b"Let's Seize The Time",1973
5155,b'SOSPCBI12A58A7BF1E',68507,,b'',,b'Jason Mraz',0.0,336.43057,0.0,6,0.549,0.4479154431459249,104.296,4,0.32,b'Did You Get My Message?  (Live From Shubas)',2007
5156,b'SOISNCS12A58A78F33',273668,,b'',,b'Deborahe Glasgow',0.0,390.32118,0.0,4,0.2,0.22689469123221734,166.579,4,0.678,b'Give Me That Touch (The Touch Up Mix)',0
5157,b'SOUEWVH12AB018B119',768012,,b'',,b'Jope Ruonansuu',0.0,175.41179,0.0,9,0.435,nan,134.109,4,0.0,b'Ty\xc3\xb6nn\xc3\xa4 k\xc3\xa4nnykk\xc3\xa4 hanuriin',2002
5158,b'SOKANNU12AB0183D18',632755,53.34376,b'Dublin Ireland',-6.24953,b'Primordial',0.0,508.3424,0.0,3,0.543,0.21508031850922793,118.196,4,0.385,b'The Burning Season (Live)',1998
5159,b'SOLHEQO12AB017DBCB',500856,,b'',,b'2 Minutos',0.0,129.48853,0.0,1,0.247,nan,146.275,1,0.0,b'Como Caramelo De Lim\xc3\xb3n',1994
5160,b'SOMZLIQ12A8C13BA38',253582,27.9758,b'Florida',-81.54106,b'Robin Fox',0.0,398.52363,0.0,8,0.478,nan,135.993,4,0.293,b"It's Gonna Be Okay (Original Mix)",0
5161,b'SOENIFL12A8C138231',291702,,b'',,b'Bravehearts',0.0,209.03138,0.0,6,0.325,nan,199.07,7,1.0,b'Sensations',2003
5162,b'SOJWQRM12AB01847CE',664388,38.62666,b'New York City (Salem IL - originally)',-88.94561,b'Bill Laswell',0.0,381.30893,0.0,2,0.032,0.3867901771390143,172.955,4,0.325,b'Digitaria',1996
5163,b'SOHYDLL12AB0187493',710695,,b'',,b'La Billo_ Los Mel\xc3\xb3dicos',0.0,195.29098,0.0,2,0.529,nan,163.566,3,0.794,b'Para Que Recordar',0
5164,b'SOOTWLE12AB018E20A',771844,51.59678,b'Harrow Middlesex England',-0.33556,b'Screaming Lord Sutch',0.0,231.44444,0.0,9,0.454,0.0,130.76,4,0.152,b'Son of Jack the Ripper',0
5165,b'SOBIOBC12A8C14074B',372663,,b'',,b'Hound Dog Taylor and The Houserockers',0.0,335.28118,0.0,4,0.796,nan,95.48,1,0.0,b'Rock Me Baby - Live',0
5166,b'SOANUME12A8C1368DF',300546,36.16778,b'Nashville Tennessee',-86.77836,b'Kings Of Leon',0.0,212.97587,0.0,4,0.702,0.7247888139301647,85.855,4,0.429,b'Day Old Blues',2004
5167,b'SONYFKQ12A58A7B29F',703170,40.71455,b'Wolcott CT',-74.00712,b'Sylvia Tosun',0.0,575.79057,0.0,8,0.328,nan,127.968,4,0.673,b'Head Over Heels',2004
5168,b'SOUYFXA12A6D4F8482',54072,,b'Scotland',,b'KT Tunstall',0.0,295.07873,0.0,7,0.963,0.6079086329842557,137.806,1,0.283,b'Boo Hoo',2005
5169,b'SOJIWWF12AB018404F',472566,,b'',,b'Tony Mathews',0.0,281.80853,0.0,1,0.528,0.23148849455515036,70.26,4,0.723,b'(Coming With) Loving on My Mind',0
5170,b'SOGKLVR12A6BD550C7',72563,40.73197,b'Newark NJ',-74.17418,b'Jerry Lewis',0.0,132.98893,0.0,4,0.552,nan,122.786,1,0.489,b'Borgia Liquor',0
5171,b'SOGQNAM12A6D4F895E',46475,,b'',,b'Daniel Chan',0.0,222.14485,0.0,5,0.298,nan,161.986,4,0.036,b'Duo Liu Yi Hui',0
5172,b'SOXPCVS12A8AE4892F',378032,,b'',,b'Los Rumberos Catalanes',0.0,140.19873,0.0,8,0.038,nan,66.064,4,0.0,b'Yo Te Camelo',0
5173,b'SOBHLPN12AB01822EB',443467,35.04644,b'Chattanooga TN',-85.30946,b'Bessie Smith',0.0,195.70893,0.0,11,0.612,nan,75.316,1,0.107,b'Gin House Blues',2007
5174,b'SOEYQZU12AB018DDB3',680677,,b'',,b'Alain-Fran\xc3\xa7ois',0.0,213.99465,0.0,5,1.0,nan,160.046,3,0.653,b'En silence',0
5175,b'SODLJKB12AB01871D6',715262,43.91253,b'Pesaro Italy',12.90542,b'Death SS',0.0,258.29832,0.0,3,0.659,0.26695518627553855,102.126,4,0.982,b'The Healer',2006
5176,b'SOKHSHK12AB017BBDC',326964,40.65507,b'Brooklyn New York',-73.94888,b'Lou Reed',0.0,111.15057,0.0,7,0.462,0.46054128135865785,65.896,4,0.43,b'Intro',0
5177,b'SOUQKFN12A8C13DC40',164674,49.01037,b'Karlsruhe Germany',8.4092,b'Snowgoons',0.0,212.32281,0.0,9,0.036,0.5480056205197228,85.138,4,0.399,b'Real World',2007
5178,b'SOHJWNE12A8C14140B',123077,,b'Staunton VA',,b'The Statler Brothers',0.0,140.69506,0.0,0,0.811,nan,99.66,5,0.757,b'White Christmas',1994
5179,b'SOCPYWK12AB01832C7',627001,51.50632,b'London',-0.12714,b"Vex'd",0.0,365.03465,0.0,11,0.03,0.5836782956078961,149.96,4,0.0,b'Canyon',2005
5180,b'SOBFWIT12A8AE4795E',139750,,b'',,b'Daler Mehndi',0.0,245.49832,0.0,0,0.954,0.0,146.856,4,0.845,b'Teri Nau Ke Paune Teen',2000
5181,b'SOSWZAS12A8C143F3E',377293,,b'CANADA - Ontario',,b'The Kings',0.0,191.21587,0.0,4,0.0,nan,100.65,3,1.0,b'Who Do You Love',0
5182,b'SOTUFIE12AAF3B3B7D',739881,41.30711,b'New Haven CT',-72.92496,b'Hatebreed',0.0,141.50485,0.0,0,0.85,0.5751035013329954,175.363,1,0.346,b'Supertouch/shitfit (Bad Brains)',2009
5183,b'SOOYWKG12AB018AFB5',685057,41.26069,b'Omaha NE',-95.93995,b'Mannheim Steamroller',0.0,285.6224,0.0,0,0.65,nan,130.052,4,1.0,b'Battle Hymn Of The Republic',0
5184,b'SOABDSJ12A6D4F9065',43100,,b'',,b'Sammi Cheng',0.0,248.2673,0.0,2,0.88,nan,103.982,4,0.683,b'Liu Zi Zhen Yan',0
5185,b'SOUYDOZ12A8C131C66',192891,,b'',,b'The Real Kids',0.0,192.15628,0.0,0,0.008,nan,175.626,4,0.0,b'Happens All The Time',0
5186,b'SOPHWSQ12A8C133AE4',141876,,b'',,b'Moraes Moreira',0.0,185.44281,0.0,9,0.627,nan,145.047,4,0.602,b'Boca Do Balao / Preta Pretinha / Juazeiro',0
5187,b'SOCTARC12A8C134D12',148156,,b'',,b'DeGarmo & Key',0.0,220.02893,0.0,7,0.513,nan,161.846,4,0.873,b"Don't Stop The Music (Streetlight Album Version)",0
5188,b'SOTKSYF12A6D4F6AB4',25086,,b'',,b'Jacky Cheung',0.0,267.44118,0.0,8,0.02,nan,148.073,4,0.91,b'Zai Ai Shang Ni',0
5189,b'SOBJJEX12A8C13ACDC',294868,,b'Atlanta GA',,b'Usher',0.0,32.41751,0.0,5,0.598,nan,118.237,1,0.0,b'I Need Love',1999
5190,b'SOYYIZT12A8C1408CA',372337,,b'Seattle WA',,b'Foo Fighters',0.0,274.65098,0.0,7,0.704,0.8043189455143651,173.983,4,0.453,b'Next Year',1999
5191,b'SOIYRUA12A8C13F1CE',310764,38.62774,b'St. Louis MO',-90.19951,b'Dave Weckl',0.0,311.01342,0.0,0,0.437,0.40003965695463956,93.502,4,0.124,b'Just An Illusion',1994
5192,b'SOQGLPH12A8C141089',238883,34.47326,b'Ventura County CA',-119.05505,b'Uphill Battle',0.0,210.36363,0.0,8,0.587,nan,137.911,5,0.807,b'Memory',2002
5193,b'SOAKUXB12AB018230A',460993,30.24216,b'PEARLINGTON Mississippi',-89.60586,b'Grant Geissman',0.0,307.40853,0.0,0,0.126,0.0,192.301,3,0.069,b'Chaco (Album Version)',1993
5194,b'SOTMRFA12AB0181590',539472,42.4266,b'Malden MA',-71.07352,b'Ed Ames',0.0,132.93669,0.0,2,0.668,nan,127.408,3,0.905,b'Our Love Is A Living Thing',0
5195,b'SOVQGSX12AB0188818',662509,36.16778,b'Nashville TN Texas',-86.77836,b'Loretta Lynn',0.0,197.58975,0.0,4,0.853,nan,83.976,3,0.77,b'Away in a Manger',0
5196,b'SOBSBCL12A8C136909',290686,33.6671,b'Orange County CA',-117.76505,b'Atreyu',0.0,214.07302,0.0,4,0.14,0.0,160.153,4,0.378,b"Ex's And Oh's (Instrumental Version)",0
5197,b'SOMYDMS12AB017C4B8',626944,39.73926,b'Illinois',-89.50409,b'Pinch',0.0,315.84608,0.0,6,0.051,0.4408264404988793,139.994,7,1.0,b'Joyride',0
5198,b'SOYJFWA12A58A76CC3',33480,42.33168,b'Detroit MI',-83.04792,b'Rance Allen Group',0.0,201.27302,0.0,0,0.621,0.0,100.332,4,0.0,b'The Painter',2006
5199,b'SOATRAN12AC3DF9F6B',777566,37.77916,b'California - SF',-122.42005,b'Cotton Candy',0.0,149.9424,0.0,9,0.786,nan,106.836,1,0.0,b'The Windsor Tap Recap',0
5200,b'SOBAAER12A8C13A83C',205410,40.71455,b'New York NY',-74.00712,b'Agnostic Front',0.0,94.6673,0.0,9,0.534,0.6622511543018803,116.438,1,0.0,b'Rock Star',1999
5201,b'SOSEQWD12A81C21F43',133232,44.00118,b'New Hampshire USA',-71.6342,b'Venice',0.0,301.08689,0.0,0,0.344,0.0,104.556,4,0.546,b'All My Life (LP Version)',1990
5202,b'SOMQUCX12A6D4F89B6',29172,52.05777,b'Ipswich England',1.14378,b'Photek',0.0,326.922,0.0,9,0.045,0.6014710267758299,104.98,4,0.742,b'Terminus',2000
5203,b'SOLZGRF12AB018824F',668028,,b'',,b'S\xc3\xa9amus Egan',0.0,198.84363,0.0,9,0.438,nan,201.512,1,0.0,b'Poultry in the Parlour / Rolling the Ryegrass',0
5204,b'SOTQKLJ12AF72A9260',92151,,b'',,b'KRS-One',0.0,256.57424,0.0,1,0.0,nan,146.06,4,0.357,b'The Devil\x19s Crown',0
5205,b'SOMTUMT12A67ADAE76',66510,,b'',,b'The Last Days Of Jesus',0.0,209.55383,0.0,8,0.91,0.40148671142756037,125.126,4,1.0,b'Life In Line',2004
5206,b'SORFRSB12A8C13DB7F',114501,34.05349,b'Los Angeles California United States',-118.24532,b'The Doors',0.0,434.15465,0.0,2,0.582,nan,86.051,3,1.0,b'Rock Me (Live In Boston_ 1970) (1st Show)',0
5207,b'SOFGSDC12A8C140592',373623,42.18419,b'Massachusetts',-71.71818,b'Dyango',0.0,246.09914,0.0,2,0.852,0.0,99.003,4,0.905,b'De Mi Enamorate',0
5208,b'SOUOVZX12AB018A15C',582102,50.91552,b'Battle Sussex England',0.48883,b'Frank Chacksfield',0.0,108.61669,0.0,8,0.31,nan,84.789,1,0.57,b"Beginner's Luck",0
5209,b'SOBYWCK12A58A7C5C0',244917,,b'',,b'Hey Colossus',0.0,420.07465,0.0,9,0.608,nan,84.518,4,0.9,b'The Book of Disquiet',2007
5210,b'SOQMRDA12AB018A86C',763479,46.51959,b'Lausanne CH',6.63233,b'Kruger',0.0,181.15873,0.0,8,0.107,0.0,154.637,4,0.042,b'Peyte Pivo Pennoe (present for A. Trofimov)',0
5211,b'SOQDQTD12A8C145BE5',378996,,b'',,b'The London Pops Orchestra',0.0,162.0371,0.0,5,0.599,nan,92.26,5,1.0,b'Moon River',0
5212,b'SOJXNPU12A8C13170B',283541,,b'D\xef\xbf\xbdorf Germany',,b'Fehlfarben',0.0,291.13424,0.0,2,0.635,0.439202489315343,122.754,4,1.0,b'Magnificent Obsession',1983
5213,b'SOBHMQL12A67ADE30A',66828,53.4796,b'Manchester England',-2.24881,b'Inspiral Carpets',0.0,283.32363,0.0,2,0.834,0.56142851762879,113.608,4,1.0,b'Commercial Reign',1990
5214,b'SONJBUC12A6D4F92A2',176238,,b'',,b'DJ Godfather',0.0,53.21098,0.0,1,0.0,nan,97.075,7,0.49,b'Intro',1998
5215,b'SOAEAQO12AB0184ACE',667161,29.95369,b'New Orleans LA',-90.07771,b'Goatwhore',0.0,205.63546,0.0,1,0.589,0.41967427880955327,113.557,4,0.712,b'Gravedom',2000
5216,b'SORGLXE12A8C1355FF',192864,,b'',,b'The Real Kids',0.0,256.15628,0.0,4,0.911,nan,124.616,4,0.572,b'Some Love Like Yours',0
5217,b'SOKUJAQ12A8AE46C1B',234871,54.97938,b'Walker-on-Tyne England',-1.54508,b'Eric Burdon',0.0,318.37995,0.0,2,0.695,nan,86.833,3,1.0,b'Ghetto Child',1997
5218,b'SOOPVJI12AB0183957',623494,,b'Dundee Scotland',,b'Snow Patrol',0.0,284.1073,0.0,9,0.597,0.9459946798220403,107.998,4,0.384,b'Just Say Yes',2009
5219,b'SOOQCSS12AB0182A99',422711,,b'',,b'Andres Calamaro',0.0,271.59465,0.0,4,0.681,0.3277366831778408,76.908,7,0.485,b'Un vestido y un amor (en vivo)',0
5220,b'SOVKZIU12AB0180A2D',644939,38.68193,b'Dry Ridge KY',-84.59431,b'Skeeter Davis',0.0,125.77914,0.0,11,0.132,0.4733465411087876,120.689,3,1.0,b'Am I That Easy To Forget',1995
5221,b'SOQGLWB12AF72A632B',342901,,b'Orange CA',,b'Thrice',0.0,329.7171,0.0,9,0.585,0.8382866746695105,126.947,7,0.957,b'The Earth Will Shake',2005
5222,b'SOVLSST12AB01838C2',623410,,b'',,b"Les Hurlements D'leo",0.0,334.13179,0.0,9,0.538,nan,163.317,4,0.432,b'10 $ Bill',0
5223,b'SOFTAZM12A8C141CD9',315020,,b'',,b'Dora The Explorer',0.0,32.1824,0.0,7,0.431,0.5187598979970994,107.201,4,0.686,b'ABC (The Alphabet Song)',0
5224,b'SOTJXRK12AAF3B264E',787956,,b'',,b'Abbott & Chambers',0.0,434.15465,0.0,7,0.144,nan,129.956,4,1.0,b'Where Are You',0
5225,b'SOFJBSA12A8C130F97',140672,,b'',,b'Los Iracundos',0.0,228.30975,0.0,10,0.605,nan,102.534,4,1.0,b'Candilejas',0
5226,b'SOEXZJD12AB0182FC1',356763,38.62774,b'St. Louis MO',-90.19951,b"Lightnin' Slim",0.0,177.68444,0.0,7,0.864,nan,94.721,3,1.0,b'My Babe',1997
5227,b'SOWJALY12A6D4F837F',45175,,b'',,b'John Mayall & The Bluesbreakers',0.0,214.69995,0.0,2,0.491,nan,107.458,4,0.631,b'All Your Love',1966
5228,b'SOHLSKT12A6D4F71B4',21616,,b'Washington D.C.',,b'Bad Brains',0.0,118.04689,0.0,11,0.571,0.5763152923787652,135.415,4,0.0,b'At The Atlantis',1996
5229,b'SORMZSD12A6D4F736A',22786,40.7174,b'Jersey City NJ',-74.04323,b'Al DiMeola',0.0,319.84281,0.0,1,0.312,nan,206.101,4,0.0,b'July',1992
5230,b'SOLBAJZ12AB01840B0',505052,,b'',,b'The Revolutionary Ensemble',0.0,1253.92934,0.0,2,0.37,nan,74.183,4,0.83,b'911-544',0
5231,b'SOQBIEB12AB0187D27',666014,,b'California - LA',,b'Randy Stonehill',0.0,229.90322,0.0,2,0.836,0.0,121.437,4,1.0,b'Get Together - Album Version',0
5232,b'SOOAHQO12A6D4FA507',286343,46.91008,b'Jamestown ND',-98.70853,b'Peggy Lee',0.0,185.0771,0.0,3,0.232,0.4733465411087876,144.099,1,0.297,b'If You Build A Better Mousetrap',0
5233,b'SOKFBHX12A8AE466DB',135307,,b'Chicago IL',,b'Twista & The Speedknot Mobstaz',0.0,377.86077,0.0,8,0.383,0.2445107017236493,121.957,4,1.0,b'Warm Embrace (LP Version)',0
5234,b'SOSVJKU12A8C142FFE',378580,,b'United States',,b'Mykill Miers',0.0,252.94322,0.0,4,0.548,0.0,106.221,3,1.0,b'Knuckle Up',0
5235,b'SOYEKDZ12A58A7EA4F',331311,38.57842,b'Spring Fork MO',-93.2393,b'Leroy Van Dyke',0.0,124.52526,0.0,0,0.796,0.0,163.942,1,0.0,b'If A Woman Answers',1962
5236,b'SOEBCBI12AF72A154F',275321,,b'Sweden',,b'The Knife',0.0,368.79628,0.0,4,0.183,nan,105.02,4,0.58,b'The Captain',0
5237,b'SODAKWB12A8C12FFBE',283244,32.36503,b'Meridian MS',-88.70307,b'Ty Herndon',0.0,217.15546,0.0,2,0.35,0.6961832265744288,128.087,4,0.065,b"A Man Holdin' On (To A Woman Lettin' Go)",1998
5238,b'SOLTZTZ12A58A7A84F',803485,45.49441,b'Idaho',-114.14328,b'Kieran',0.0,219.84608,0.0,8,0.602,nan,87.572,5,1.0,b'Best Friends',0
5239,b'SOVSGNS12AB0189315',819764,,b'',,b'Danny Davis & The Boys',0.0,169.19465,0.0,2,0.627,nan,132.674,4,0.0,b'The Golden Sea',0
5240,b'SORJCOX12AB018490D',797720,54.31392,b'Great Britain / UK',-2.23218,b'A-FS',0.0,205.94893,0.0,11,0.615,nan,98.254,4,0.91,b'Get it Right',0
5241,b'SOXZUMI12A58A77D7F',521623,,b'',,b'The Jeff Healey Band',0.0,223.92118,0.0,9,0.518,0.6781611089416552,126.16,4,0.0,b'My Little Girl',1988
5242,b'SONUULR12A8C137C3E',206616,,b'',,b'Dakis',0.0,134.39955,0.0,7,0.494,nan,164.947,4,0.439,b'Tha Mino Pia Sto Parelthon (2005 Digital Remaster)',0
5243,b'SOSXDVD12A58A7D78C',132469,33.6671,b'Orange County CA',-117.76505,b'Sugar Ray',0.0,161.82812,0.0,11,0.258,0.563246899280654,92.299,4,0.028,b'Mean Machine (Remastered LP Version)',2005
5244,b'SOOTADG12AF729F5CF',332606,,b'Charlemagne Quebec Canada',,b'C\xc3\xa9line Dion',0.0,274.57261,0.0,1,0.523,nan,120.047,4,0.952,b'Because You Loved Me (Theme from "Up Close and Personal")',1996
5245,b'SOWWHEW12A81C21D9D',135389,41.88415,b'Chicago IL',-87.63241,b'Curtis Mayfield',0.0,188.21179,0.0,4,0.903,0.541551997892655,119.811,4,0.0,b'Superfly (Single Mix Version)',0
5246,b'SOIOBNP12A58A7B61B',243596,39.95227,b'Philadelphia PA',-75.16237,b'Jimmy McGriff',0.0,210.33751,0.0,8,0.585,0.26586104921065007,95.87,4,0.367,b'Cumayon',0
5247,b'SOBCVXS12A5892055C',143011,,b'',,b'Chris Jagger',0.0,248.92036,0.0,7,0.734,nan,99.547,4,0.446,b'Still Waters',0
5248,b'SONNMKS12A8C13E662',118602,33.89275,b'Beirut Lebanon',35.48527,b'Gabriel Yared',0.0,100.0224,0.0,4,0.0,0.21204540548371908,137.149,3,0.403,b'Ship in a Painting',2007
